id,tag,timestamp,value
10,Train/loss,1647886098297,12.276092529296875
20,Train/loss,1647886108449,8.95604133605957
30,Train/loss,1647886119347,8.102006912231445
40,Train/loss,1647886129902,7.5916595458984375
50,Train/loss,1647886140418,7.314226150512695
60,Train/loss,1647886151800,7.660318851470947
70,Train/loss,1647886163134,7.3447699546813965
80,Train/loss,1647886173515,7.14521598815918
90,Train/loss,1647886184870,6.9345526695251465
100,Train/loss,1647886195418,6.228047847747803
110,Train/loss,1647886205956,6.711533546447754
120,Train/loss,1647886217149,6.455705165863037
130,Train/loss,1647886227996,6.766576290130615
140,Train/loss,1647886238011,6.388431549072266
150,Train/loss,1647886248709,6.179574012756348
160,Train/loss,1647886259266,6.5569963455200195
170,Train/loss,1647886270016,6.11257266998291
180,Train/loss,1647886280946,6.227359294891357
190,Train/loss,1647886291888,7.266218185424805
200,Train/loss,1647886302434,6.38762092590332
210,Train/loss,1647886312803,5.7166314125061035
220,Train/loss,1647886323806,6.505154132843018
230,Train/loss,1647886334524,5.567500114440918
240,Train/loss,1647886345148,6.107608795166016
250,Train/loss,1647886355539,6.554415702819824
260,Train/loss,1647886366055,6.306280136108398
270,Train/loss,1647886376453,5.173237323760986
280,Train/loss,1647886387441,6.198960781097412
290,Train/loss,1647886398247,5.880932331085205
300,Train/loss,1647886408944,6.161616325378418
310,Train/loss,1647886419967,6.003287315368652
320,Train/loss,1647886430624,5.973642349243164
330,Train/loss,1647886440970,6.1732635498046875
340,Train/loss,1647886451684,6.26311731338501
350,Train/loss,1647886462689,5.982084274291992
360,Train/loss,1647886472975,5.703920841217041
370,Train/loss,1647886483707,6.2803120613098145
380,Train/loss,1647886494375,7.223981857299805
390,Train/loss,1647886505206,5.764137268066406
400,Train/loss,1647886516077,6.2167487144470215
410,Train/loss,1647886526757,5.210720062255859
420,Train/loss,1647886537504,5.108741283416748
430,Train/loss,1647886548152,5.015668869018555
440,Train/loss,1647886558825,5.356234073638916
450,Train/loss,1647886569575,5.156858444213867
460,Train/loss,1647886579820,6.465090751647949
470,Train/loss,1647886590099,5.200339317321777
480,Train/loss,1647886601131,6.122822284698486
490,Train/loss,1647886612343,6.249639987945557
500,Train/loss,1647886623244,4.927019119262695
510,Train/loss,1647886634007,5.5588483810424805
520,Train/loss,1647886645296,6.0984392166137695
530,Train/loss,1647886656469,5.32839822769165
540,Train/loss,1647886667718,4.548723220825195
550,Train/loss,1647886678102,5.261101722717285
560,Train/loss,1647886689017,5.472743511199951
570,Train/loss,1647886700224,5.996298789978027
580,Train/loss,1647886711073,5.069368839263916
590,Train/loss,1647886721950,5.596151351928711
600,Train/loss,1647886733396,5.053605556488037
610,Train/loss,1647886744301,5.929835319519043
620,Train/loss,1647886755352,5.8370585441589355
630,Train/loss,1647886766108,5.291689395904541
640,Train/loss,1647886776904,4.8529887199401855
650,Train/loss,1647886788009,4.803973197937012
660,Train/loss,1647886799051,4.553694248199463
670,Train/loss,1647886810319,5.90189266204834
680,Train/loss,1647886821674,5.710015773773193
690,Train/loss,1647886832655,5.980174541473389
700,Train/loss,1647886843175,5.645491123199463
710,Train/loss,1647886853956,5.354833602905273
720,Train/loss,1647886864712,4.878702163696289
730,Train/loss,1647886875349,5.472172737121582
740,Train/loss,1647886885993,5.1784210205078125
750,Train/loss,1647886896475,4.974569797515869
760,Train/loss,1647886906394,5.67590856552124
770,Train/loss,1647886916440,4.869645118713379
780,Train/loss,1647886926645,5.194092750549316
790,Train/loss,1647886936842,5.3118672370910645
800,Train/loss,1647886947139,4.555683135986328
810,Train/loss,1647886957003,5.014401435852051
820,Train/loss,1647886967312,5.5411057472229
830,Train/loss,1647886977997,5.222723484039307
840,Train/loss,1647886988483,5.327069282531738
850,Train/loss,1647886998248,4.6817240715026855
860,Train/loss,1647887008600,5.285731315612793
870,Train/loss,1647887018965,5.268899917602539
880,Train/loss,1647887028767,5.438878059387207
890,Train/loss,1647887038622,5.028322219848633
900,Train/loss,1647887048544,5.204015731811523
910,Train/loss,1647887058764,5.185242652893066
920,Train/loss,1647887068890,5.056784152984619
930,Train/loss,1647887079047,5.265291213989258
940,Train/loss,1647887089299,5.1375885009765625
950,Train/loss,1647887099086,4.634428024291992
960,Train/loss,1647887109358,4.543998718261719
970,Train/loss,1647887119268,4.485043048858643
980,Train/loss,1647887129439,5.436355113983154
990,Train/loss,1647887139444,4.78683614730835
1000,Train/loss,1647887149142,4.395820617675781
1010,Train/loss,1647887159361,5.150115966796875
1020,Train/loss,1647887169380,4.316500663757324
1030,Train/loss,1647887180289,5.585104465484619
1040,Train/loss,1647887190670,4.82181978225708
1050,Train/loss,1647887201150,5.477924346923828
1060,Train/loss,1647887210781,4.608607769012451
1070,Train/loss,1647887220669,4.776613235473633
1080,Train/loss,1647887230521,5.583884239196777
1090,Train/loss,1647887241137,5.076945781707764
1100,Train/loss,1647887251287,4.616878986358643
1110,Train/loss,1647887261846,4.833385467529297
1120,Train/loss,1647887272321,4.759236812591553
1130,Train/loss,1647887283093,4.771843433380127
1140,Train/loss,1647887293693,4.745297908782959
1150,Train/loss,1647887304021,4.479167461395264
1160,Train/loss,1647887314289,5.0324931144714355
1170,Train/loss,1647887324126,4.010802745819092
1180,Train/loss,1647887334335,5.0533833503723145
1190,Train/loss,1647887344605,4.575521469116211
1200,Train/loss,1647887355157,4.891228675842285
1210,Train/loss,1647887365451,4.912270545959473
1220,Train/loss,1647887375683,4.8582987785339355
1230,Train/loss,1647887385722,4.230514049530029
1240,Train/loss,1647887395870,4.767792701721191
1250,Train/loss,1647887406041,4.662420749664307
1260,Train/loss,1647887416914,4.871762275695801
1270,Train/loss,1647887427426,5.380511283874512
1280,Train/loss,1647887437637,4.3314032554626465
1290,Train/loss,1647887447752,4.124020576477051
1300,Train/loss,1647887457874,4.953228950500488
1310,Train/loss,1647887467708,4.660634994506836
1320,Train/loss,1647887478048,4.354332447052002
1330,Train/loss,1647887487891,4.777628421783447
1340,Train/loss,1647887498684,4.614776134490967
1350,Train/loss,1647887508881,4.894454479217529
1360,Train/loss,1647887519288,5.127864360809326
1370,Train/loss,1647887529361,4.896123886108398
1380,Train/loss,1647887539450,4.506432056427002
1390,Train/loss,1647887549917,5.130605697631836
1400,Train/loss,1647887560071,5.971844673156738
1410,Train/loss,1647887570388,4.365848064422607
1420,Train/loss,1647887580178,4.883245944976807
1430,Train/loss,1647887589920,4.644416332244873
1440,Train/loss,1647887600188,4.9577789306640625
1450,Train/loss,1647887610283,4.1650495529174805
1460,Train/loss,1647887620108,4.707660675048828
1470,Train/loss,1647887630054,4.4674787521362305
1480,Train/loss,1647887640154,4.193418025970459
1490,Train/loss,1647887650691,5.199653625488281
1500,Train/loss,1647887660994,4.894344806671143
1510,Train/loss,1647887671566,4.8358073234558105
1520,Train/loss,1647887681898,4.5903496742248535
1530,Train/loss,1647887692003,4.259467124938965
1540,Train/loss,1647887702458,4.315958023071289
1550,Train/loss,1647887712720,4.775280952453613
1560,Train/loss,1647887723045,4.004511833190918
1570,Train/loss,1647887732864,4.594160556793213
1580,Train/loss,1647887743448,4.603966236114502
1590,Train/loss,1647887753168,4.8850507736206055
1600,Train/loss,1647887763250,4.153139591217041
1610,Train/loss,1647887773774,4.063816547393799
1620,Train/loss,1647887784381,6.004008769989014
1630,Train/loss,1647887794739,4.800261497497559
1640,Train/loss,1647887804744,4.502107620239258
1650,Train/loss,1647887814576,4.440793514251709
1660,Train/loss,1647887824719,4.493636608123779
1670,Train/loss,1647887834388,4.712393760681152
1680,Train/loss,1647887844172,4.948038578033447
1690,Train/loss,1647887854141,4.2652411460876465
1700,Train/loss,1647887864416,4.599299430847168
1710,Train/loss,1647887874611,4.363494873046875
1720,Train/loss,1647887885004,3.686626434326172
1730,Train/loss,1647887894850,5.294668197631836
1740,Train/loss,1647887905270,5.0909600257873535
1750,Train/loss,1647887915291,4.582864284515381
1760,Train/loss,1647887925425,4.851358413696289
1770,Train/loss,1647887935262,4.300372123718262
1780,Train/loss,1647887945804,4.827497482299805
1790,Train/loss,1647887956076,4.480733871459961
1800,Train/loss,1647887966264,4.892416954040527
1810,Train/loss,1647887976688,4.060650825500488
1820,Train/loss,1647887987063,3.804453134536743
1830,Train/loss,1647887996778,4.370986461639404
1840,Train/loss,1647888006670,4.418374061584473
1850,Train/loss,1647888016821,3.900144100189209
1860,Train/loss,1647888026839,3.902250289916992
1870,Train/loss,1647888037191,4.263289928436279
1880,Train/loss,1647888047289,4.804259300231934
1890,Train/loss,1647888057726,5.233887672424316
1900,Train/loss,1647888067582,4.275349140167236
1910,Train/loss,1647888077352,4.719849586486816
1920,Train/loss,1647888087576,5.442336559295654
1930,Train/loss,1647888097510,4.678483963012695
1940,Train/loss,1647888107268,4.520088195800781
1950,Train/loss,1647888117048,4.906754016876221
1960,Train/loss,1647888127705,4.493269443511963
1970,Train/loss,1647888137625,3.776954412460327
1980,Train/loss,1647888147849,3.9731061458587646
1990,Train/loss,1647888157837,4.776302337646484
2000,Train/loss,1647888168025,4.060043811798096
2010,Train/loss,1647888178210,4.731155872344971
2020,Train/loss,1647888188032,5.205965518951416
2030,Train/loss,1647888198595,4.347686767578125
2040,Train/loss,1647888208991,4.69818115234375
2050,Train/loss,1647888219113,4.2673492431640625
2060,Train/loss,1647888229318,4.722497940063477
2070,Train/loss,1647888240081,4.296944618225098
2080,Train/loss,1647888250745,3.6064653396606445
2090,Train/loss,1647888261035,4.630919933319092
2100,Train/loss,1647888271391,4.027798652648926
2110,Train/loss,1647888281727,4.138394355773926
2120,Train/loss,1647888291807,3.9521267414093018
2130,Train/loss,1647888302460,4.131610870361328
2140,Train/loss,1647888312795,3.77407169342041
2150,Train/loss,1647888322460,4.996673583984375
2160,Train/loss,1647888332447,4.344266891479492
2170,Train/loss,1647888342659,4.138525485992432
2180,Train/loss,1647888352980,4.473602771759033
2190,Train/loss,1647888363378,4.913044452667236
2200,Train/loss,1647888373050,3.8970515727996826
2210,Train/loss,1647888383330,4.2576704025268555
2220,Train/loss,1647888393505,4.007282733917236
2230,Train/loss,1647888403301,3.952481508255005
2240,Train/loss,1647888413884,5.367461204528809
2250,Train/loss,1647888423642,4.2741780281066895
2260,Train/loss,1647888433688,4.855571746826172
2270,Train/loss,1647888443533,4.364781379699707
2280,Train/loss,1647888453671,5.0279669761657715
2290,Train/loss,1647888463747,4.552194118499756
2300,Train/loss,1647888474208,3.9066901206970215
2310,Train/loss,1647888484666,4.36368465423584
2320,Train/loss,1647888495308,4.341626167297363
2330,Train/loss,1647888505477,3.4808409214019775
2340,Train/loss,1647888515460,3.9350333213806152
2350,Train/loss,1647888525573,4.434693336486816
2360,Train/loss,1647888535941,5.374406814575195
2370,Train/loss,1647888546334,4.840214729309082
2380,Train/loss,1647888556427,4.054121494293213
2390,Train/loss,1647888566980,4.213423252105713
2400,Train/loss,1647888577330,4.121898651123047
2410,Train/loss,1647888587636,4.396782875061035
2420,Train/loss,1647888597883,4.431061267852783
2430,Train/loss,1647888607844,3.690627098083496
2440,Train/loss,1647888618669,4.004359245300293
2450,Train/loss,1647888629181,4.327332973480225
2460,Train/loss,1647888639705,3.615110397338867
2470,Train/loss,1647888650010,4.332752704620361
2480,Train/loss,1647888660619,4.22365140914917
2490,Train/loss,1647888671133,4.311659336090088
2500,Train/loss,1647888681781,4.149934768676758
2510,Train/loss,1647888692331,3.5608839988708496
2520,Train/loss,1647888702475,4.0175933837890625
2530,Train/loss,1647888712368,4.387635707855225
2540,Train/loss,1647888721863,4.010054111480713
2550,Train/loss,1647888732112,4.122390270233154
2560,Train/loss,1647888741939,4.45889949798584
2570,Train/loss,1647888752295,3.56107234954834
2580,Train/loss,1647888762342,4.375077724456787
2590,Train/loss,1647888772649,4.071925640106201
2600,Train/loss,1647888782840,4.202794075012207
2610,Train/loss,1647888793327,4.570306301116943
2620,Train/loss,1647888803456,4.46703577041626
2630,Train/loss,1647888813938,4.787090301513672
2640,Train/loss,1647888824360,3.838041067123413
2650,Train/loss,1647888834653,3.941028594970703
2660,Train/loss,1647888844876,3.6803369522094727
2670,Train/loss,1647888855419,4.034183025360107
2680,Train/loss,1647888865613,4.700927257537842
2690,Train/loss,1647888875373,4.1222710609436035
2700,Train/loss,1647888885557,4.651544570922852
2710,Train/loss,1647888895966,4.725239276885986
2720,Train/loss,1647888906465,4.212860107421875
2730,Train/loss,1647888917049,4.242975234985352
2740,Train/loss,1647888927602,4.672152519226074
2750,Train/loss,1647888937922,4.714890480041504
2760,Train/loss,1647888948517,4.2400617599487305
2770,Train/loss,1647888959024,4.1924285888671875
2780,Train/loss,1647888969133,3.6511361598968506
2790,Train/loss,1647888979460,4.20737886428833
2800,Train/loss,1647888989298,4.319247245788574
2810,Train/loss,1647889000016,4.843781471252441
2820,Train/loss,1647889010104,4.241036415100098
2830,Train/loss,1647889019884,3.8018131256103516
2840,Train/loss,1647889030127,3.666410207748413
2850,Train/loss,1647889040898,3.949199676513672
2860,Train/loss,1647889051900,4.537781715393066
2870,Train/loss,1647889062597,3.4596333503723145
2880,Train/loss,1647889073778,4.271398067474365
2890,Train/loss,1647889084658,4.712485313415527
2900,Train/loss,1647889095706,4.92648983001709
2910,Train/loss,1647889106428,4.026042461395264
2920,Train/loss,1647889117639,4.344682693481445
2930,Train/loss,1647889128304,3.80009388923645
2940,Train/loss,1647889138256,4.302441596984863
2950,Train/loss,1647889148612,3.710648775100708
2960,Train/loss,1647889159002,3.8213465213775635
2970,Train/loss,1647889169280,4.255736827850342
2980,Train/loss,1647889179619,4.347870349884033
2990,Train/loss,1647889189939,3.970688819885254
3000,Train/loss,1647889200117,4.12807035446167
3010,Train/loss,1647889210188,4.360047340393066
3020,Train/loss,1647889220613,3.978837013244629
3030,Train/loss,1647889230639,4.302430152893066
3040,Train/loss,1647889240660,4.081902503967285
3050,Train/loss,1647889250735,4.482109069824219
3060,Train/loss,1647889261235,4.130159378051758
3070,Train/loss,1647889271271,3.8097758293151855
3080,Train/loss,1647889280829,3.871807098388672
3090,Train/loss,1647889290929,3.987406015396118
3100,Train/loss,1647889300895,3.533816337585449
3110,Train/loss,1647889311200,3.679414749145508
3120,Train/loss,1647889320971,3.6322290897369385
3130,Train/loss,1647889330823,4.182743072509766
3140,Train/loss,1647889340717,3.750284433364868
3150,Train/loss,1647889350601,3.889812469482422
3160,Train/loss,1647889360640,3.697263240814209
3170,Train/loss,1647889370620,3.990605354309082
3180,Train/loss,1647889381338,4.153722286224365
3190,Train/loss,1647889391842,4.228447437286377
3200,Train/loss,1647889401747,3.4891843795776367
3210,Train/loss,1647889411899,4.090939521789551
3220,Train/loss,1647889421928,3.9660871028900146
3230,Train/loss,1647889431948,4.278564929962158
3240,Train/loss,1647889442006,4.023726463317871
3250,Train/loss,1647889452056,3.921084403991699
3260,Train/loss,1647889462088,3.7507808208465576
3270,Train/loss,1647889472329,3.69425630569458
3280,Train/loss,1647889482389,4.988670349121094
3290,Train/loss,1647889492820,4.4037275314331055
3300,Train/loss,1647889502818,3.910573959350586
3310,Train/loss,1647889513639,3.921065330505371
3320,Train/loss,1647889523581,4.394748687744141
3330,Train/loss,1647889533815,3.7666804790496826
3340,Train/loss,1647889543756,4.043148040771484
3350,Train/loss,1647889554136,4.527336120605469
3360,Train/loss,1647889564057,4.687710285186768
3370,Train/loss,1647889574821,4.618916988372803
3380,Train/loss,1647889584647,4.280074119567871
3390,Train/loss,1647889595131,3.732447385787964
3400,Train/loss,1647889605322,3.605825901031494
3410,Train/loss,1647889615411,3.639993906021118
3420,Train/loss,1647889625385,4.160122394561768
3430,Train/loss,1647889635371,3.9330389499664307
3440,Train/loss,1647889645745,4.293066501617432
3450,Train/loss,1647889655551,3.3428077697753906
3460,Train/loss,1647889665771,3.964323043823242
3470,Train/loss,1647889675827,3.7774689197540283
3480,Train/loss,1647889686052,4.501323699951172
3490,Train/loss,1647889695874,3.863955497741699
3500,Train/loss,1647889705929,4.696429252624512
3510,Train/loss,1647889716138,3.9495460987091064
3520,Train/loss,1647889726106,4.257879257202148
3530,Train/loss,1647889736366,4.850690841674805
3540,Train/loss,1647889746295,3.9285402297973633
3550,Train/loss,1647889756309,4.137507915496826
3560,Train/loss,1647889766663,4.591451168060303
3570,Train/loss,1647889776538,3.7425661087036133
3580,Train/loss,1647889786733,3.7104218006134033
3590,Train/loss,1647889796735,3.7169933319091797
3600,Train/loss,1647889807024,4.070476531982422
3610,Train/loss,1647889817805,3.8485629558563232
3620,Train/loss,1647889828361,4.4310102462768555
