id,tag,timestamp,value
10,Train/loss,1647886775942,11.950733184814453
20,Train/loss,1647886784144,10.189294815063477
30,Train/loss,1647886792409,8.487021446228027
40,Train/loss,1647886800796,8.75135612487793
50,Train/loss,1647886809375,8.068916320800781
60,Train/loss,1647886818210,8.021389961242676
70,Train/loss,1647886826999,7.620535373687744
80,Train/loss,1647886835114,8.091994285583496
90,Train/loss,1647886843888,6.985452651977539
100,Train/loss,1647886852666,7.1987504959106445
110,Train/loss,1647886861257,7.353822708129883
120,Train/loss,1647886869666,7.627853870391846
130,Train/loss,1647886877948,6.678102970123291
140,Train/loss,1647886886111,7.371077060699463
150,Train/loss,1647886894700,6.866293430328369
160,Train/loss,1647886903178,6.541062355041504
170,Train/loss,1647886911936,6.436474800109863
180,Train/loss,1647886919979,7.1792988777160645
190,Train/loss,1647886928329,5.996252059936523
200,Train/loss,1647886936682,7.063290119171143
210,Train/loss,1647886945067,7.35539436340332
220,Train/loss,1647886953854,7.088646411895752
230,Train/loss,1647886962363,5.676334381103516
240,Train/loss,1647886971219,6.906097888946533
250,Train/loss,1647886979258,6.995667457580566
260,Train/loss,1647886987328,7.469233512878418
270,Train/loss,1647886995478,5.836643695831299
280,Train/loss,1647887003803,6.560571670532227
290,Train/loss,1647887012228,6.335511684417725
300,Train/loss,1647887020429,6.4505696296691895
310,Train/loss,1647887028699,7.116160869598389
320,Train/loss,1647887037085,6.773865222930908
330,Train/loss,1647887045382,6.554490566253662
340,Train/loss,1647887053832,6.468266487121582
350,Train/loss,1647887061700,6.790138244628906
360,Train/loss,1647887070141,6.641879558563232
370,Train/loss,1647887078636,7.207282543182373
380,Train/loss,1647887086962,6.585451126098633
390,Train/loss,1647887095588,6.684623718261719
400,Train/loss,1647887103956,6.787038803100586
410,Train/loss,1647887112235,6.647538185119629
420,Train/loss,1647887120882,6.509166240692139
430,Train/loss,1647887129581,5.333117961883545
440,Train/loss,1647887138270,6.491961479187012
450,Train/loss,1647887146931,5.623793601989746
460,Train/loss,1647887154940,6.983925819396973
470,Train/loss,1647887163388,6.56844425201416
480,Train/loss,1647887171868,6.781216621398926
490,Train/loss,1647887180260,7.037053108215332
500,Train/loss,1647887188876,6.7738189697265625
510,Train/loss,1647887197324,6.395094871520996
520,Train/loss,1647887205381,6.270448684692383
530,Train/loss,1647887213798,5.506850242614746
540,Train/loss,1647887222217,5.48522424697876
