id,tag,timestamp,value
10000,Evaluate/Acc,1647894503949,0.8069194555282593
20000,Evaluate/Acc,1647902091282,0.8573327660560608
30000,Evaluate/Acc,1647909688794,0.8218501210212708
40000,Evaluate/Acc,1647917356793,0.8666590452194214
50000,Evaluate/Acc,1647925062619,0.8854390382766724
60000,Evaluate/Acc,1647932739614,0.8658641576766968
70000,Evaluate/Acc,1647940362638,0.8836354613304138
80000,Evaluate/Acc,1647948010200,0.873479962348938
90000,Evaluate/Acc,1647955662664,0.8899202346801758
100000,Evaluate/Acc,1647963294026,0.898307740688324
110000,Evaluate/Acc,1647970973013,0.8858562111854553
120000,Evaluate/Acc,1647978596726,0.9057480096817017
130000,Evaluate/Acc,1647986231347,0.9156792163848877
140000,Evaluate/Acc,1647993511799,0.9195879101753235
150000,Evaluate/Acc,1648000378285,0.918682873249054
160000,Evaluate/Acc,1648007168681,0.9343079328536987
