id,tag,timestamp,value
10000,Evaluate/Acc,1647895463670,0.8961531519889832
20000,Evaluate/Acc,1647904721430,0.9032484889030457
30000,Evaluate/Acc,1647913957228,0.9117946624755859
40000,Evaluate/Acc,1647923172638,0.9166536927223206
50000,Evaluate/Acc,1647932381114,0.892660915851593
60000,Evaluate/Acc,1647941587372,0.9155601263046265
70000,Evaluate/Acc,1647950787072,0.9138860702514648
80000,Evaluate/Acc,1647959988186,0.9158180952072144
90000,Evaluate/Acc,1647969173528,0.9249615669250488
100000,Evaluate/Acc,1647978390430,0.9340092539787292
110000,Evaluate/Acc,1647987652782,0.9362784028053284
120000,Evaluate/Acc,1647996926879,0.9316861033439636
130000,Evaluate/Acc,1648006155714,0.9410945177078247
140000,Evaluate/Acc,1648015390578,0.9462885856628418
150000,Evaluate/Acc,1648024638044,0.9485665559768677
160000,Evaluate/Acc,1648033915063,0.9529911875724792
