id,tag,timestamp,value
1000,Evaluate/mIoU,1633521867847,0.13261042535305023
2000,Evaluate/mIoU,1633522028815,0.22000302374362946
3000,Evaluate/mIoU,1633522188703,0.28560423851013184
4000,Evaluate/mIoU,1633522349439,0.34236642718315125
5000,Evaluate/mIoU,1633522509378,0.38344934582710266
6000,Evaluate/mIoU,1633522670321,0.4327181577682495
7000,Evaluate/mIoU,1633522830640,0.43032369017601013
8000,Evaluate/mIoU,1633522993117,0.4619046449661255
9000,Evaluate/mIoU,1633523152783,0.48473381996154785
10000,Evaluate/mIoU,1633523313343,0.47433677315711975
11000,Evaluate/mIoU,1633523474514,0.4882966876029968
12000,Evaluate/mIoU,1633523635968,0.5095285177230835
13000,Evaluate/mIoU,1633523795012,0.48994290828704834
14000,Evaluate/mIoU,1633523955924,0.5325537323951721
15000,Evaluate/mIoU,1633524116166,0.5692237615585327
16000,Evaluate/mIoU,1633524277001,0.5559629797935486
17000,Evaluate/mIoU,1633524439128,0.5614661574363708
18000,Evaluate/mIoU,1633524600215,0.6015880703926086
19000,Evaluate/mIoU,1633524760585,0.6065302491188049
20000,Evaluate/mIoU,1633524920531,0.6133378744125366
21000,Evaluate/mIoU,1633525079829,0.5976450443267822
22000,Evaluate/mIoU,1633525240555,0.6141086220741272
23000,Evaluate/mIoU,1633525400902,0.626076877117157
24000,Evaluate/mIoU,1633525561341,0.6118747591972351
25000,Evaluate/mIoU,1633525721279,0.6201348900794983
26000,Evaluate/mIoU,1633525882958,0.6320573687553406
27000,Evaluate/mIoU,1633526042259,0.6366390585899353
28000,Evaluate/mIoU,1633526203370,0.6557716131210327
29000,Evaluate/mIoU,1633526362485,0.6529266834259033
30000,Evaluate/mIoU,1633526523653,0.6594650149345398
31000,Evaluate/mIoU,1633526683768,0.6732360124588013
32000,Evaluate/mIoU,1633526844770,0.6584044694900513
33000,Evaluate/mIoU,1633527005022,0.6674723029136658
34000,Evaluate/mIoU,1633527166851,0.6742037534713745
35000,Evaluate/mIoU,1633527326081,0.6753140687942505
36000,Evaluate/mIoU,1633527487171,0.6878247857093811
37000,Evaluate/mIoU,1633527646175,0.6855015158653259
38000,Evaluate/mIoU,1633527806296,0.689767599105835
39000,Evaluate/mIoU,1633527967240,0.6848914623260498
40000,Evaluate/mIoU,1633528127870,0.6897819638252258
